,,,,Single Voxel TE=35 GRAY
,,,,Single Voxel TE=35 BG
5000,355,147,120,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso
2530,1.64,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco RMS
2530,1.64,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco
26,19.2,1,15,mIP_Images(SW)
9221,90,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
9221,90,1,90,FA
9221,90,1,90,EXP
9221,90,1,90,DWI
6500,92,11,150,Cor T2 3 mm over 24 months
2530,1.64,1,7,COR PRE MPRAGE RFMT
5000,355,147,120,COR PRE FLAIR RFMT
1500,82,256,150,axial T2 HASTE
2530,1.64,1,7,AXIAL PRE MPRAGE RFMT
5000,355,147,120,AXIAL PRE FLAIR RFMT
7454.8,97,11,150,Ax T2 3 mm use for pts over 24 months
9221,90,1,90,AX DIFFUSION_30 dir_b=1000
9221,90,1,90,ADC
26,19.2,1,15,SWI_Images
619,22,3,142,sag T1 post 14 FOV
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm RMS
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm
12.04,6.02,1,50,sag CISS
26,19.2,1,15,mIP_Images(SW)
9720,111,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
9720,111,1,90,FA
9720,111,1,90,EXP
9720,111,1,90,DWI
3400,102,11,150,COR T2 3MM 12FOV
619,22,3,142,cor T1 post 14 FOV
2530,1.64,1,7,Cor Mprage MPR
12.04,6.02,1,50,Cor ciss MPR
776,16,1,90,cor  T1 3MM 12 FOV
11314.2,208,15,150,Ax T2 3mm_TE 208
9720,111,1,90,Ax DIFFUSION_12 dir_b=1000
2530,1.64,1,7,Ax  Mprage MPR
12.04,6.02,1,50,ax  ciss MPR
9720,111,1,90,ADC
,,,,PhoenixZIPReport
26,19.2,1,15,SWI_Images
6380,97,11,150,SAG T2 3 mm REPEAT
6380,97,11,150,SAG T2 3 mm
207,4.49,1,90,Sag T1 Post FLASH
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm nomoco RMS
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm nomoco
12.55,6.28,1,50,sag ciss rfmt
550,9.2,1,90,Pre Ax T1
550,9.2,1,90,Post Ax T1
26,19.2,1,15,mIP_Images(SW)
9720,111,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
9720,111,1,90,FA
9720,111,1,90,EXP
9720,111,1,90,DWI
6380,97,11,150,cor T2 3 mm
2530,1.64,1,7,cor rfmt mprage
12.55,6.28,1,50,cor ciss rfmt
12.55,6.28,1,50,CISS
2530,1.64,1,7,axial rfmt mprage
6380,97,11,150,Ax T2 3 mm
9000,87,13,150,Ax FLAIR T2
9720,111,1,90,AX DIFFUSION_12 dir_b=1000
9720,111,1,90,ADC
1530.65,118.864,1,90,Sag T2 SSFE
822.676,116.032,1,90,Cor T2 SSFE ASSET
5.912,2.2,1,65,COR FIESTA RFMT
10002,127.88,1,90,axial flair
1157.51,122.208,1,90,Ax T2 SSFE
5.912,2.2,1,65,AX FIESTA RFMT
5000,20,2,40,Ax EPI Susceptibility
78.3,49.56,11,15,Ax 3D SWAN
5.912,2.2,1,65,Ax 3D FIESTA Hi Res
,,,,3D Saved State - AutoSave
,,,,3D Saved State - AutoSave
2530,1.74,1,7,COR RMFT MPRAGE
5000,355,147,120,COR RFMT SPACE FLAIR
5000,355,147,120,AX RFMT SPACE FLAIR
2530,1.74,1,7,AX RFMT MPRAGE
22,4.1,1,20,TOF 3D COW_MIP_TRA
22,4.1,1,20,TOF 3D COW_MIP_TRA
22,4.1,1,20,TOF 3D COW_MIP_SAG
22,4.1,1,20,TOF 3D COW_MIP_SAG
22,4.1,1,20,TOF 3D COW_MIP_COR
22,4.1,1,20,TOF 3D COW_MIP_COR
22,4.1,1,20,TOF 3D COW
22,4.1,1,20,TOF 3D COW
26,19.2,1,15,SWI_Images
12.19,6.1,1,50,sag ciss rfmt
500,9.1,1,90,Pre Ax T1
2530,1.64,1,7,post sag MEMPRAGE 7 min post end hand injection 1mm nomoco RMS
2530,7.22,1,7,post sag MEMPRAGE 7 min post end hand injection 1mm nomoco
500,9.1,1,90,post ax T1 2 minutes post end hand injection 3 mm
1500,96,1,90,MR PERFUSION_Echo_02_P
1500,96,1,90,MR PERFUSION_Echo_02
1500,32,1,90,MR PERFUSION_Echo_01_P
1500,32,1,90,MR PERFUSION_Echo_01
26,19.2,1,15,mIP_Images(SW)
10910,111,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
10910,111,1,90,FA
10910,111,1,90,EXP
10910,111,1,90,DWI
2530,1.64,1,7,cor mprage post rfmt
12.19,6.1,1,50,cor ciss rfmt
12.19,6.1,1,50,CISS
5000,97,11,150,Ax T2 3 mm
500,9.1,1,90,Ax T1 subtraction
2530,1.64,1,7,ax mprage post rfmt
9000,87,13,150,Ax FLAIR T2
10910,111,1,90,AX DIFFUSION_12 dir_b=1000
10910,111,1,90,ADC
22,4.1,1,20,3D R. ANT.
22,4.1,1,20,3D POST VERT.
22,4.1,1,20,3D POST HORIZ. .
22,4.1,1,20,3D L. ANT.
22,4.1,1,20,3D COW
22,4.1,1,20,3D COW
22,4.1,1,20,3D ANT CIRC.
26,19.2,1,15,SWI_Images
12.19,6.1,1,50,sag ciss rfmt
820,9.1,1,90,Pre Ax T1
2530,1.64,1,7,post sag MEMPRAGE 7 min post end hand injection 1mm nomoco RMS
2530,3.5,1,7,post sag MEMPRAGE 7 min post end hand injection 1mm nomoco
850,9.1,1,90,post ax T1 2 minutes post end hand injection 3 mm
26,19.2,1,15,mIP_Images(SW)
11061.3,111,1,90,LOWB
11364.4,111,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
,,,,FA color
11061.3,111,1,90,FA
11364.4,111,1,90,FA
11061.3,111,1,90,EXP
11364.4,111,1,90,EXP
11061.3,111,1,90,DWI
11364.4,111,1,90,DWI
12.19,6.1,1,50,coronal ciss rfmt
2530,1.64,1,7,Cor mpr reformat post
12.19,6.1,1,50,CISS
4300,97,11,150,Ax T2 3 mm
2530,1.64,1,7,Ax mpr reformat post
9000,87,13,150,Ax FLAIR T2
11061.3,111,1,90,AX DIFFUSION_12 dir_b=1000
11364.4,111,1,90,AX DIFFUSION_12 dir_b=1000
11061.3,111,1,90,ADC
11364.4,111,1,90,ADC
10000,89.7,1,90,ZERO-B
,,,,Screen Save
22,6,1,20,Sag SPGR
10000,89.7,1,90,FA (color)
10000,89.7,1,90,FA
10000,89.7,1,90,EXP
10000,89.7,1,90,DWI
3750,92.992,6,90,Cor T2 through hippocampi
22,6,1,20,COR SPGR REFORMAT
10002,123.648,1,90,Cor Oblique T2 FLAIR
22,6,1,20,AXIAL SPGR REFORMAT
4250,111.552,12,90,Ax T2
10000,89.7,1,90,Ax Iso Diffusion
10002,126.592,1,90,Ax FLAIR
5000,20,2,40,Ax EPI Susceptibility
10000,89.7,1,90,ADC
,,,,3D Saved State - AutoSave
26,19.2,1,15,SWI_Images
,,,,Single Voxel TE=35 right
,,,,Single Voxel TE=288 right
5000,355,147,120,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso
2530,1.64,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco RMS
2530,3.5,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco
26,19.2,1,15,mIP_Images(SW)
8440,90,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
8440,90,1,90,FA
8440,90,1,90,EXP
8440,90,1,90,DWI
5800,202,11,150,Cor T2 3 mm under 24 months
2530,1.64,1,7,cor rfmt mprage
5000,355,147,120,cor frmt space flair
1500,82,256,150,axial T2 HASTE
4290,202,11,150,Ax T2 3 mm use for pts under 24 months of age
5000,355,147,120,ax rfmt space flair
2530,1.64,1,7,ax rfmt mprage
8440,90,1,90,AX DIFFUSION_30 dir_b=1000
8440,90,1,90,ADC
,,,,3D_csi_laser_1cc_TE30ms
,,,,3D_csi_laser_1cc_TE288ms
1530.65,122.128,1,90,Sag T2 SSFE
822.676,116.48,1,90,Cor T2 SSFE ASSET
1146.94,118.08,1,90,Ax T2 SSFE
5625,103.8,1,90,ZERO-B
1500,40,1,60,TUMOR PERFUSION
1500,35,1,90,SINGLE VOXEL OVER LESION TE=35
1500,35,1,90,SINGLE VOXEL NORMAL TISSUE TE=35
,,,,SCREENSAVE
,,,,SCREENSAVE
6.468,2.448,1,65,SAG fiesta reformat
1500,40,1,60,oUCBV_Research
1500,40,1,60,oTmax_Research
1500,40,1,60,oMTT_Research
1500,40,1,60,oCBF_Research
1500,40,1,60,K2_research
5625,103.8,1,90,FA (color)
5625,103.8,1,90,FA
5625,103.8,1,90,EXP
5625,103.8,1,90,DWI
32,8,1,25,CORONAL SPGR POST REFORMAT
6.468,2.448,1,65,coronal  fiesta reformat
1500,40,1,60,CCBV_Research
32,8,1,25,AXIAL SPGR POST REFORMAT
6333.34,95.48,12,90,AX T2 FSE
566.668,13,1,90,Ax T1 Pre
566.668,13,1,90,Ax T1 POST (2MINS POST INJ)
11002,122.268,1,90,AX FLAIR
6.468,2.448,1,65,Ax FIESTA
5000,20,2,40,Ax EPI Susceptibility
5625,103.8,1,90,Ax DIFF Pedi
1500,40,1,60,Autoperf Summary
1500,40,1,60,AUTO TTP
5625,103.8,1,90,ADC
32,8,1,25,3D SPGR SAGITTAL (8 Minutes post)
7000,101.9,1,90,ZERO-B
5.532,2.048,1,65,T-L-SAG 3D FIESTA Hi Res
5.532,2.048,1,65,T-L SPINE  FIESTA CORONAL RFMT
5.532,2.048,1,65,T-L SPINE  FIESTA AXIAL RFMT
,,,,Screen Save
5.072,1.436,1,30,Sag 3-Plane Loc
5.072,1.436,1,30,Sag 3-Plane Loc
383.336,7.592,3,90,L-Sag T1 FSE Post
7000,101.9,1,90,FA (color)
7000,101.9,1,90,FA
7000,101.9,1,90,EXP
7000,101.9,1,90,DWI
32,8,1,25,CORONAL SPGR RFMT POST
5.576,2.068,1,65,CORONAL C-T FIESTA RFMT
5.576,2.068,1,65,C-T-SAG 3D FIESTA Hi Res
600,7.6,3,90,C-T Sag T1 FSE Post
400,7.372,3,90,C-T Sag T1 FSE Post
32,8,1,25,AXIAL SPGR RFMT POST
5.576,2.068,1,65,AXIAL C-T FIESTA RFMT
3416.67,95.6,12,90,AX T2 FSE SFP
6816.67,95.6,12,90,AX T2 FSE
583.336,13,1,90,Ax T1 Pre
566.668,20,1,90,Ax T1 POST (2 MIN POST INJ)
11002,121.9,1,90,AX FLAIR
6.747,2.492,1,65,Ax FIESTA
4700,20,2,40,Ax EPI Susceptibility
7000,101.9,1,90,Ax DIFF Pedi
7000,101.9,1,90,ADC
32,8,1,25,3D SPGR SAGITTAL (8 Minutes post)
5925,109.4,1,90,ZERO-B
550,16,1,90,T-L Sag T1-POST
,,,,Screen Save
6.436,2.416,1,65,SAG FIESTA RFMT
5.136,1.448,1,30,Sag 3-Plane Loc
5.136,1.448,1,30,Sag 3-Plane Loc
5925,109.4,1,90,FA (color)
5925,109.4,1,90,FA
5925,109.4,1,90,EXP
5925,109.4,1,90,DWI
32,8,1,25,COR SPGR POST RFMT
6.436,2.416,1,65,COR FIESTA RFMT
150,1.488,1,70,Calibration Scan
633.336,7.8,3,90,C-T Sag T1 Post
466.668,9,1,90,C-AX T1 POST
32,8,1,25,AXIAL SPGR POST RFMT
6166.67,96.96,12,90,AX T2 FSE
566.668,14,1,90,Ax T1 Pre
500,20,1,90,Ax T1 POST (2 MIN POST INJ)
500,20,1,90,Ax Subtracted (9-5)
11002,125.58,1,90,AX FLAIR
6.436,2.416,1,65,Ax FIESTA
5000,20,2,40,Ax EPI Susceptibility
5925,109.4,1,90,Ax DIFF Pedi
5925,109.4,1,90,ADC
32,8,1,25,3D SPGR SAGITTAL (8 Minutes post)
8000,140.3,1,90,ZERO-B
,,,,Screen Save
1530.65,116.96,1,90,Sag T2 SSFE
8000,140.3,1,90,FA (color)
8000,140.3,1,90,FA
8000,140.3,1,90,EXP
8000,140.3,1,90,DWI
833.24,122.64,1,90,Cor T2 SSFE ASSET
1157.51,121.6,1,90,Ax T2 SSFE
11002,122.084,1,90,AX FLAIR
5000,22.8,2,40,Ax EPI Susceptibility
8000,140.3,1,90,Ax DIFF Pedi
8000,140.3,1,90,ADC
5625,112.9,1,90,ZERO-B
5625,112.9,1,90,FA (color)
5625,112.9,1,90,FA
5625,112.9,1,90,EXP
5625,112.9,1,90,DWI
25,3.4,1,20,COW MIP TUMBLE
25,3.4,1,20,COW MIP ROTATE
32,8,1,25,COR RFMT SPGR
150,1.488,1,70,Calibration Scan
32,8,1,25,AXIAL RFMT SPGR
6783.34,111.16,12,90,AX T2 FSE
550,14,1,90,Ax T1 Pre
716.668,20,1,90,Ax T1 POST (2 MIN POST INJ)
716.668,20,1,90,Ax Subtracted (11-9)
11002,125.764,1,90,AX FLAIR
5000,20,2,40,Ax EPI Susceptibility
5000,20,2,40,Ax EPI Susceptibility
5625,112.9,1,90,Ax DIFF Pedi
5625,112.9,1,90,ADC
25,3.4,1,20,3DTOF (CHECK RAMP PULSE)
32,8,1,25,3D SPGR SAGITTAL (8 Minutes post)
25,3.4,1,20,3D RT ANT
25,3.4,1,20,3D POST VERT
25,3.4,1,20,3D POST HORIZ
25,3.4,1,20,3D LT ANT
25,3.4,1,20,3D COW
25,3.4,1,20,3D COW
25,3.4,1,20,3D ANT CIRC
6000,106.9,1,90,ZERO-B
22,6,1,20,Sag SPGR
6.521,2.4,1,65,SAG FIESTA RFMT 2
6.521,2.4,1,65,SAG FIESTA RFMT 1s
6000,106.9,1,90,FA (color)
6000,106.9,1,90,FA
6000,106.9,1,90,EXP
6000,106.9,1,90,DWI
22,6,1,20,COR SPGR RFMT
6.521,2.4,1,65,COR FIESTA RFMT 2
6.521,2.4,1,65,COR FIESTA RFMT 1s
150,1.372,1,70,Calibration Scan
22,6,1,20,AXIAL SPGR RFMT
6500,128.02275,36,90,Ax T2Flair Propeller
3916.67,111.808,12,90,Ax T2
6000,106.9,1,90,Ax Iso Diffusion
6.521,2.4,1,65,Ax FIESTA
6.521,2.4,1,65,Ax FIESTA
6000,106.9,1,90,ADC
6500,112.4,1,90,ZERO-B
12000,34.9,1,90,SUSCEPTIBILITY EPI
22,6,1,20,Sag SPGR
6500,112.4,1,90,FA (color)
6500,112.4,1,90,FA
6500,112.4,1,90,EXP
6500,112.4,1,90,DWI
22,6,1,20,coronal spgr reformat
5833.34,190.72,12,90,AX T2 FSE
5700,196.168,12,90,AX T2
22,6,1,20,ax spgr reformat
22,6,1,20,ax spgr reformat
10002,131.192,1,90,AX FLAIR
6500,112.4,1,90,Ax DIFF Pedi
6500,112.4,1,90,ADC
,,,,3D Saved State - AutoSave
6.74,2.48,1,65,SAG ORBIT FIESTA
6.74,2.48,1,65,RT ORBIT FIESTA
32,8,1,25,RT ORBIT  SPGR POST RFMT
466.668,17.504,2,90,Pre AX T1 ORBITS no fs
533.336,17.504,2,90,POST AX T1 ORBITS no fs
6.74,2.48,1,65,LT ORBIT FIESTA
32,8,1,25,LT ORBIT  SPGR POST RFMT
32,8,1,25,COR ORBIT SPGR POST RFMT
6.74,2.48,1,65,COR FIESTAs
32,8,1,25,COR  SPGR POST RFMT
5600,95.64,12,90,AX T2 FSE
433.336,18,1,90,Ax T1 Pre
32,8,1,25,AX SPGR POST RFMT
9002,121.44,1,90,AX FLAIR
6.74,2.48,1,65,Ax 3D FIESTA Hi Res
32,8,1,25,3D SPGR SAGITTAL
6.46,2.42,1,65,SAG FIESTA RFMT
6.46,2.42,1,65,RT SAG OBL FIESTA RFMT
433.336,27,1,90,LT SAG T1 ORBIT POST
6.46,2.42,1,65,LT SAG OBL FIESTA RFMT
5.536,1.692,1,30,Localizer
32,8,1,25,COR SPGR POST RFMT
6016.67,94.88,12,90,COR FSE T2 ORBITS
6.46,2.42,1,65,COR FIESTA RFMT
150,1.372,1,70,Calibration Scan
5116.67,95.56,12,90,AX T2 FSE
450,13,1,90,Ax T1 Pre
450,10,1,90,AX T1 ORBITS PRE GAD
433.336,27,1,90,AX T1 ORBITS 3-4 MIN POST
433.336,27,1,90,AX T1 ORBITS 3-4 MIN POST
32,8,1,25,AX SPGR POST RFMT
11002,122.084,1,90,AX FLAIR
6.46,2.42,1,65,Ax 3D FIESTA Hi Res
32,8,1,25,3D SPGR SAGITTAL (8 Minutes post)
7600,102.2,1,90,ZERO-B
6.474,2.412,1,65,RIGHT FIESTA RFMT
500,17.832,2,90,Pre AX T1 ORBITS no fs
466.668,17.832,2,90,POST AX T1 ORBITS
500,16.064,2,90,LEFT Sag T1 ORBITS
6.474,2.412,1,65,LEFT FIESTA RFMT
7600,102.2,1,90,FA (color)
7600,102.2,1,90,FA
7600,102.2,1,90,EXP
7600,102.2,1,90,DWI
6.474,2.412,1,65,COR FIESTA RFMT
150,1.448,1,70,Calibration Scan
5600,191.12,12,90,AX T2 FSE
450,20,1,90,Ax T1 POST (2 MIN POST INJ)
8302,121.808,1,90,AX FLAIR
7600,102.2,1,90,Ax DIFF Pedi
6.474,2.412,1,65,Ax 3D FIESTA Hi Res
7600,102.2,1,90,ADC
26,19.2,1,15,SWI_Images
2530,1.64,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco post RMS
2530,7.22,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco post
400,9.1,1,90,Pre Ax T1
400,9.1,1,90,post ax T1 2 minutes post end hand injection 3 mm
26,19.2,1,15,mIP_Images(SW)
8440,90,1,90,LOWB
9720,111,1,90,LOWB
80,5,1,40,LOCALIZER_S1_ND
80,5,1,40,LOCALIZER
,,,,FA color
,,,,FA color
8440,90,1,90,FA
9720,111,1,90,FA
8440,90,1,90,EXP
9720,111,1,90,EXP
8440,90,1,90,DWI
9720,111,1,90,DWI
,,,,csi_se_288
581.76,4.8,1,12,CSI_GREshim
2530,1.64,1,7,COR MEMPRAGE RFMT POST
9760,202,11,150,Ax T2 4mm under 24 months of age
6380,97,11,150,Ax T2 3 mm
2530,1.64,1,7,AX MEMPRAGE POST RFMT
9000,90,13,150,Ax FLAIR T2
8440,90,1,90,AX DIFFUSION_30 dir_b=1000
9720,111,1,90,AX DIFFUSION_12 dir_b=1000
8440,90,1,90,ADC
9720,111,1,90,ADC
,,,,3D_csi_laser_1cc_TE30ms
26,19.2,1,15,SWI_Images
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm (reformat into sag&ax) RMS
2530,3.5,1,7,Sag T1 MEMPRAGE 1mm (reformat into sag&ax)
28,6.15,1,60,PJN
28,6.15,1,60,PJN
28,6.15,1,60,PJN
28,6.15,1,60,PJN
26,19.2,1,15,mIP_Images(SW)
9720,111,1,90,LOWB
80,5,1,40,LOCALIZER
80,5,1,40,LOCALIZER
,,,,FA color
9720,111,1,90,FA
9720,111,1,90,EXP
9720,111,1,90,DWI
28,6.15,1,60,Cor 2D TOF MRV p2_MIP_TRA
28,6.15,1,60,Cor 2D TOF MRV p2_MIP_SAG
28,6.15,1,60,Cor 2D TOF MRV p2_MIP_COR
28,6.15,1,60,Cor 2D TOF MRV p2
1500,82,256,150,axial T2 HASTE
6380,97,11,150,Ax T2 4mm
9000,87,13,150,Ax FLAIR T2
9000,87,13,150,Ax FLAIR T2
9000,87,13,150,Ax FLAIR T2
9720,111,1,90,AX DIFFUSION_12 dir_b=1000
9720,111,1,90,ADC
3400,102,17,150,T2 TSE  SAG
26,19.2,1,15,SWI_Images
2530,1.64,1,7,Sag T1 MEMPRAGE repeated motion RMS
28,6.15,1,60,PJN
28,6.15,1,60,PJN
28,6.15,1,60,PJN
28,6.15,1,60,PJN
28,6.15,1,60,mrv sag rfmt mip
26,19.2,1,15,mIP_Images(SW)
7800,90,1,90,LOWB
,,,,FA color
7800,90,1,90,FA
7800,90,1,90,EXP
7800,90,1,90,DWI
28,6.15,1,60,Cor 2D TOF MRV_MIP_TRA
28,6.15,1,60,Cor 2D TOF MRV_MIP_SAG
28,6.15,1,60,Cor 2D TOF MRV_MIP_COR
28,6.15,1,60,Cor 2D TOF MRV
9760,202,11,150,Ax T2 3mm repeated motion
7800,90,1,90,AX DIFFUSION_30 dir_b=1000
7800,90,1,90,ADC
1530.65,118.864,1,90,Sag T2 SSFE
833.24,123.6,1,90,Cor T2 SSFE ASSET
1157.51,122.512,1,90,Ax T2 SSFE
26,19.2,1,15,SWI_Images
12.19,6.1,1,50,Sag CISS
26,19.2,1,15,mIP_Images(SW)
8440,90,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
8440,90,1,90,FA
8440,90,1,90,EXP
8440,90,1,90,DWI
12.19,6.1,1,50,COR CISS RFMT
8570,202,11,150,Ax T2 4mm under 24 months of age
8440,90,1,90,AX DIFFUSION_30 dir_b=1000
8440,90,1,90,AX DIFFUSION_30 dir_b=1000
12.19,6.1,1,50,AX CISS RFMT
8440,90,1,90,ADC
26,19.2,1,15,SWI_Images
5000,355,147,120,Sag T2_FLAIR_SPACE_irprep_ns_p2_da-fl_iso
2530,1.64,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco RMS
2530,1.64,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco
26,19.2,1,15,mIP_Images(SW)
8440,90,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
8440,90,1,90,FA
8440,90,1,90,EXP
8440,90,1,90,DWI
4400,92,11,150,Cor T2 3 mm over 24 months
5000,355,147,120,COR SPACE FLAIR MPR
2530,1.64,1,7,COR MPRAGE MPR
7131,97,11,150,Ax T2 3 mm over 24 months
5000,355,147,120,AX SPACE FLAIR MPR
2530,1.64,1,7,AX MPRAGE MPR
8440,90,1,90,AX DIFFUSION_30 dir_b=1000
8440,90,1,90,ADC
,,,,3D_csi_laser_1cc_TE30ms
,,,,3D_csi_laser_1cc_TE 288ms
26,19.2,1,15,SWI_Images
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm (reformat into sag&ax) RMS
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm (reformat into sag&ax)
26,19.2,1,15,mIP_Images(SW)
12730,111,1,90,LOWB
80,5,1,40,LOCALIZER
,,,,FA color
12730,111,1,90,FA
12730,111,1,90,EXP
12730,111,1,90,DWI
2530,1.64,1,7,CORONAL MPRAGE RFMT
2530,1.64,1,7,AXIAL MPRAGE RFMT
7131,97,11,150,Ax T2 4mm
9000,87,13,150,Ax FLAIR T2
12730,111,1,90,AX DIFFUSION_12 dir_b=1000
12730,111,1,90,ADC
26,19.2,1,15,SWI_Images
2530,1.64,1,7,Sag T1 MEMPRAGE POST RMS
2530,3.5,1,7,Sag T1 MEMPRAGE POST
2530,1.64,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco RMS
2530,3.5,1,7,Sag T1 MEMPRAGE 1 mm 4e nomoco
500,9.3,3,150,Post T1Sag lower thoracic and lumbosacral spine
747,9.3,3,121,Post T1Sag Cervical- Thoracic spine
747,9.3,3,128,Post T1Sag Cervical- Thoracic spine
9091.6,111,1,90,LOWB
80,5,1,40,LOCALIZER
20,5.08,1,30,localizer
20,5.08,1,30,localizer
,,,,FA color
9091.6,111,1,90,FA
9091.6,111,1,90,EXP
9091.6,111,1,90,DWI
581.76,4.8,1,12,CSI_GREshim
2530,1.64,1,7,CORONAL MPRAGE RFMT
2530,1.64,1,7,COR MEMPRAGE POST REFORMAT
11.93,5.97,1,50,COR CISS REFORMAT
2530,1.64,1,7,AXIAL MPRAGE RFMT
2530,1.64,1,7,AXIAL MEMPRAGE POST REFORMAT
11.93,5.97,1,50,AXIAL CISS REFORMAT
9573.6,208,15,150,Ax T2 3mm_TE 208
9000,87,13,150,Ax FLAIR T2
9091.6,111,1,90,AX DIFFUSION_30 dir_b=1000
9091.6,111,1,90,ADC
500,9.3,3,150,5009 New Series
747,9.3,3,121,5008 New Series
747,9.3,3,121,5007 New Series
3100,115,17,150,T2 TSE SAG lower thoracic and lumbosacral spine
3100,103,17,150,T2 TSE cervicothoracic SAG
26,19.2,1,15,SWI_Images
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm (reformat into sag&ax) RMS
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm (reformat into sag&ax)
26,19.2,1,15,mIP_Images(SW)
10910,111,1,90,LOWB
80,5,1,40,LOCALIZER
20,5.08,1,30,localizer
20,5.08,1,30,localizer
,,,,FA color
10910,111,1,90,FA
10910,111,1,90,EXP
10910,111,1,90,DWI
3100,107,17,150,counting T2 sag
600,11,3,120,counting T1 sag
2530,1.64,1,7,Cor MEMPRAGE RFMT
2530,1.64,1,7,Axial MEMPRAGE RFMT
6380,97,11,150,Ax T2 4mm
9000,87,13,150,Ax FLAIR T2
10910,111,1,90,AX DIFFUSION_12 dir_b=1000
10910,111,1,90,ADC
7300,105.2,1,90,ZERO-B
3250,124.696,13,90,T-L SAG T2 FRFSE
5.42,2.032,1,65,T-L SAG 3D FIESTA Hi Res
5.42,2.032,1,65,T-L COR FIESTA RFMT
5.42,2.032,1,65,T-L AXIAL FIESTA RFMT
3150,134.624,20,90,T-AX T2 FSE
2850,115.968,13,90,T SAG T2 FRFSE
,,,,Screen Save
466.668,8.84,3,90,Sag T1 COUNTING LOC
22,6,1,20,Sag SPGR
7300,105.2,1,90,FA (color)
7300,105.2,1,90,FA
7300,105.2,1,90,EXP
7300,105.2,1,90,DWI
4800,110.92,6,90,Cor T2 through hippocampi
22,6,1,20,COR SPGR RFMT
150,1.372,1,70,Calibration Scan
5.4,2.024,1,65,C/T COR FIESTA RFMT
5.4,2.024,1,65,C/T AXIAL FIESTA RFMT
3500,124.2,13,90,C-T SAG T2 FRFSE
5.4,2.024,1,65,C-T SAG 3D FIESTA Hi Res
22,6,1,20,AXIAL SPGR RFMT
8550,112.16,12,90,Ax T2
7300,105.2,1,90,Ax Iso Diffusion
11002,126.684,1,90,AX FLAIR
5000,20,2,40,Ax EPI Susceptibility
7300,105.2,1,90,ADC
,,,,3D Saved State - AutoSave
,,,,3D Saved State - AutoSave
,,,,3D Saved State - AutoSave
5.148,1.548,1,30,3-Plane Loc Upper
5.148,1.548,1,30,3-Plane Loc Upper
12000,25.2,1,90,SUSCEPTIBILITY EPI
1530.65,119.136,1,90,Sag T2 SSFE
833.24,123.36,1,90,Cor T2 SSFE ASSET
1157.51,121.904,1,90,Ax T2 SSFE
2160,111,17,150,T2 TSE SAG Restore
6450,89,11,170,T2 TSE AX
6010,53,7,160,T2 STIR COR/Brachial Plexus
1160,103,256,120,T2 SAG HASTE/Brachial Plexus
1100,109,256,118,T2 Coronal HASTE/Brachial Plexus
855,12,3,180,T1 TSE sag Brachial Plexus
747,9.3,3,150,T1 TSE Sag
725,12,3,180,T1 TSE COR Brachial Plexus
671,10,3,160,T1 TSE AX
26,19.2,1,15,SWI_Images
,,,,stir_sag_trig_Brachial Plexus-RESP
3359.615385,138,81,120,stir_sag_trig_Brachial Plexus
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm (reformat into sag&ax) RMS
2530,1.64,1,7,Sag T1 MEMPRAGE 1mm (reformat into sag&ax)
26,19.2,1,15,mIP_Images(SW)
9720,111,1,90,LOWB
80,5,1,40,LOCALIZER
20,5.38,1,30,localizer
,,,,FA color
9720,111,1,90,FA
9720,111,1,90,EXP
9720,111,1,90,DWI
2530,1.64,1,7,Cor mprage MPR
6380,97,11,150,Ax T2 4mm
9000,87,13,150,Ax FLAIR T2
9720,111,1,90,AX DIFFUSION_12 dir_b=1000
2530,1.64,1,7,Ax  mprage MPR
9720,111,1,90,ADC
4266.67,115.68,13,90,T-L SAG T2 FRFSE
466.668,8.848,3,90,Sag T1 COUNTING LOC
22,6,1,20,Sag SPGR
